"Soil_Data_ID","Event_ID","Date_SoilCollected","Sampling_Position","Earthworms","Sample_Type","Horizon_Type","Notes","Archived","Created_By","Created_Date","Updated_By","Updated_Date"
"004CAE34-42E7-4DFE-A451-9FAFDB6FC184","749D5910-C91E-41C8-A0AD-660CFC4049C3",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-07 08:16:44,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-01 11:03:42
"00A8598F-E3F3-455C-9212-214DDB943667","D0F2BA6E-4FEC-44F6-83EC-662F784331AD",2019-09-24,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 15:24:57,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 15:26:21
"00B310AA-233A-47B0-8173-C81385B8051C","DD6F9FB5-AA9E-4CDC-BD56-249F58884AC0",2011-06-07,"S1",NA,1,1,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 18:55:05,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 18:57:04
"012227FD-9D97-441C-8E9A-E1757AAB6F9F","6BFB3FB9-FAAD-4F2B-B01D-2A1497038470",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-07 08:16:10,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-07 11:21:55
"01261CDD-B1B0-4AE3-BB3C-733AF4FD17C6","8008C020-5AA8-4C9C-BE17-371812B701D9",2019-07-17,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-17 13:51:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:58:12
"0135066D-E2D6-4A29-BAA6-F8BB9B4AE0A4","269CDEF8-3132-4896-A17B-2CCC075E8E1D",2013-09-16,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 14:45:52,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 16:31:21
"01663090-1C2F-4264-8E4D-A877581A0D8D","E56AF37E-C372-43E6-A771-BBBB7666A380",2011-06-07,"S1",NA,1,3,NA,FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 14:31:28,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 14:34:31
"01BF6F0C-5764-4DF8-9AB4-3C9F1B3CDCD1","5C1A360B-7CB6-40C1-9594-BD79ED7FED7B",2019-08-06,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-06 11:34:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 15:14:09
"01D8C05E-B037-4F8E-B13F-BCA450EFF10C","6BFB7210-52A3-4CE9-8877-AADAA6500B04",2013-08-28,"S2",NA,1,1,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-28 08:52:47,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-08-28 10:21:06
"01FBFFD9-2207-43EB-8E2B-00C222448B3E","6BB79DEF-CDC3-4C59-8CDE-FAA4C2A47CEF",NA,NA,NA,NA,NA,"Plot Abandoned before soil collection",FALSE,NA,2013-09-09 08:44:51,NA,2013-09-09 08:44:51
"0337CCEA-89F6-4A11-BBB4-C9D98D22C43A","90FB0A84-AD56-44BC-BFFF-838D32267866",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-01 10:31:03,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-23 16:10:41
"039906C0-2AED-45EA-A119-0E281FED1CA7","E02ED3CF-58F6-44D4-9B24-BC1C9FD1986D",2012-07-30,"S2",NA,1,3,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-02 12:59:58,"{82BD4E92-4D30-461C-8C0E-800F9ED909CC}",2013-05-14 10:04:22
"03AC4E2B-1B66-4275-BA74-8AFFF33B77FC","AA6BF346-57A7-4901-A415-6854B8DE6B58",2019-08-06,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-06 11:42:40,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 15:18:11
"04263EDF-9CDE-40F7-B9E2-A851BEB50CC5","17912E9A-C969-46DE-B493-58C734E088A2",2019-03-05,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-03-05 14:42:32,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-03-05 14:43:34
"0474BBB9-7294-4024-A9B5-BFB043B93729","9D747ACC-D62C-4075-86E2-F4FBBFE6B167",2013-07-29,"S2",NA,1,1,NA,FALSE,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-07-29 08:55:17,"{62E0D274-8315-45F2-9893-1D7ED4D4B455}",2013-07-29 14:45:50
"04EB2A78-1631-4091-B6E6-63E77EFFE370","646A04C2-A1A3-4695-AAA6-1571DC80CF50",2012-07-31,"S2",NA,1,1,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-07-31 13:36:21,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-07-31 17:12:58
"056B256D-EF38-42DB-AE3A-6AB7965C56A0","58C203AF-84F1-4907-AA30-F15C354F8A1B",2012-09-06,"S2",NA,1,3,NA,FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-06 08:57:26,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-06 10:32:30
"058E9A09-D631-431E-841D-9C7A4B6AC6AF","28A03926-AE51-4E30-9054-7EBF64CC7C6C",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 09:56:53,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:06:13
"05AFFB26-6B8D-4056-870C-061BCC95B781","95B26F08-65C1-46FF-A171-8FDB23A9FBDE",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:21:14,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:24:54
"05FDED0F-FC15-4525-8F38-324E000B2172","44AEB04E-A230-4CA4-9F28-B9CFE2911BC4",2019-12-19,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-19 11:48:35,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-19 11:48:44
"0606E52B-7926-4C48-BBFC-46BF64BBB459","F17A4A0C-62B1-42A4-9A32-257FC1FFA32D",2019-11-26,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-26 07:23:54,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 14:54:12
"068636F8-F136-484C-BA28-7AB6CAB1690E","DEFC535A-1E25-41FA-8FFC-30986DA1B4F4",2011-06-07,"S1",NA,1,3,"slight O-layer, but <1cm",FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 09:37:13,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 09:39:42
"06A35E3D-35E5-46F3-B58E-087CAC769ACB","A29176F6-B5AE-456B-8113-0E65CC71AB07",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-14 12:48:59,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-14 15:27:49
"07CEFC9B-C9B9-4A93-B9BB-8C83C36A035B","1A6A4DD0-0BFC-4BA0-846D-208860206274",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-20 14:27:01,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-20 17:36:37
"07FA1463-1C1D-4562-913C-BCC61261BAFD","4DA64268-3156-46C4-A67C-D24B662C9740",2019-12-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 13:42:44,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 13:46:39
"086362DA-A201-4BD4-A092-9E6936F930F7","9B6406A1-CE62-440E-BC81-1EAC8CFAF9BE",NA,NA,NA,NA,NA,"Soils not collected at Deer Plots",FALSE,NA,2010-09-28 15:09:22,NA,2010-09-28 15:09:22
"0907AF8E-6E28-4D13-9201-DF6EC7A0BC8A","FAC3FC9A-F013-4463-AEFA-DA6AB76535D0",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-13 07:48:43,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-13 17:38:29
"0950D960-EDA0-4C15-9317-E56296A2F52B","0FB3DBC8-140F-4ED0-92B7-E977DFE686F6",2012-09-13,"S2",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-13 08:01:48,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-13 09:06:38
"09DE39AD-B965-4234-84CA-A637ACE312CA","477A60BF-C931-4677-B66E-7900F121A7F2",2012-08-29,"S2",NA,1,1,NA,FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 08:27:20,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 10:21:41
"0A63BF11-E1AC-42CA-907A-5E8E07B6172A","BE21457C-514B-4990-A086-FD99CD5DC311",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-25 07:40:01,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 09:22:12
"0A85961B-ABB4-49E7-9597-BCB56FF04D87","D7EC9E31-5AC6-4857-AA41-9821E78C0358",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-10 13:22:24,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-27 09:00:25
"0AA2C573-6F3A-43FC-A778-91F1B405BFBB","E9470BED-388F-4BBD-AD4A-28861970E8AE",2020-04-03,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:53:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-03 12:54:55
"0ABFB2D3-4522-4B14-8163-45A6481BE8D9","394B55BF-02E7-46CF-A872-F5FF52D08BE5",2020-02-11,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-02-11 17:25:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-02-11 17:25:52
"0AFE8D93-EE65-4639-84DE-B04C1284482E","1BC7EA6B-3D47-47A2-BA44-92D62800C9A9",2011-09-07,"S2",NA,1,3,NA,FALSE,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 16:00:00,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 16:07:42
"0BEB11BF-DB0A-4556-B3D6-38D8E0F229D1","3068CF4E-CB5A-45B0-935F-3D8C314FA945",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 09:57:02,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 09:57:33
"0C3C6A19-3074-453C-8A73-8119E4A5B56B","2ABC0C16-B087-403D-9C3D-2F0875ADA875",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-23 07:49:16,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-23 15:36:29
"0CA5845C-71B2-4843-B169-93F36FF07595","6AB71C90-FBB0-4B2B-B27E-40786908FA80",2020-04-01,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:53,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:00:59
"0CB19385-7579-4F60-A9E3-FD141A4EA3CB","C67B9E62-7668-4FA2-A4BA-B39D83218089",2011-09-22,"S2",NA,1,1,NA,FALSE,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-22 14:24:40,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-22 14:47:29
"0CF28C54-469A-4AF0-8C5F-F28028377CDB","086C626A-9E3C-4F04-B821-F63393CF5E5C",2019-03-05,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-03-05 14:41:56,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-03-05 14:42:00
"0D60B1BD-80BA-44AF-BDB2-B25B91421502","F175E73E-1B68-451C-9112-D72F3AE01DC8",2013-09-18,"S2",NA,1,1,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-18 08:19:09,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-18 11:39:54
"0D891CDB-71C6-46CA-85DB-960EF1E0742D","85326753-2956-47F2-96A4-54359A68DE9C",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-14 08:17:27,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-04 17:40:21
"0D8FAA53-AC82-4E4F-BEF1-9F127654B942","ED827BBA-2DC2-45C6-AAD2-D2270238F0C2",2013-08-27,"S2",NA,1,1,NA,FALSE,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-08-27 13:18:28,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-08-27 15:27:21
"0DB9D718-EA9D-4144-9332-D8F39CDE9B81","932E9DCE-1337-48E8-8D71-C0963F79909D",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-12 12:59:24,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-27 08:59:59
"0E1CEF35-C2DB-46E8-B82D-C1B0E3AC249E","7B11EDE4-F47C-4F1E-A2B9-7D313472B2D1",2019-09-16,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-16 09:07:34,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-16 10:54:05
"0FFB2776-5AAC-476F-A4BE-2FC3ADC1C46F","509C631E-9C9C-43D5-9AA8-2A58F4CF0E4A",2019-11-13,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-13 13:45:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-12 13:41:58
"1054EC15-593E-40CD-BF65-E202EDFB864E","C8F80585-B2FD-470E-8D78-0703030250B4",2019-08-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-18 20:40:15,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-18 20:40:17
"10920F06-2963-4361-9C4D-61C29C833902","FDB9183B-FDE4-4102-96EC-19DCE19D1EAA",2019-12-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 08:56:30,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 16:01:22
"109D4041-AF9D-4396-BF9E-054D6A47AC69","33C081BF-2F8D-408F-B207-137AE7768264",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-14 11:45:29,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:09:26
"11660FEC-774E-4E27-B699-A6535669C312","D3104E07-45B9-4C05-8704-8AABE4B49D4E",2019-12-11,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 14:48:45,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 14:53:42
"11B1D722-1E81-402F-A236-2CE195CAAE8D","3713452F-9B56-4A66-ABF1-5F04C7DD887E",2012-08-23,"S2",NA,1,3,NA,FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-23 12:28:16,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-23 13:35:28
"11C2F1F8-26A0-4F6F-A7E3-D1A2BB345BA7","B9B21E0A-3075-43DA-8EB9-5D357268B53D",2012-09-11,"S2",NA,1,3,NA,FALSE,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-09-11 12:55:57,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-09-11 14:17:23
"11CB71AE-82BA-413E-905A-9F060DE95206","BA68DCD6-712E-4096-BE88-7B85675F8EB6",2011-09-08,"S1",NA,1,1,"Collected layer below O layer.  distinct but doesn't look or feel like A layer.  A may be too shallow to collect.",FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-08 16:54:08,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-08 17:02:51
"11D27958-02DE-4691-9FD3-1068CCF1AA1F","D9684AC6-0E1C-4670-9163-9D29E9879054",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-09 17:01:12,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-09 17:16:33
"125B59DF-7330-4C8B-99E0-93F434097736","555CEBA9-1A9B-4D25-A12D-A8FE5DF0B8BB",2013-09-18,"S2",NA,1,1,NA,FALSE,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2013-09-18 13:40:45,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2013-09-18 16:46:23
"1270590A-7A55-4260-86FA-6339184A5B2A","7B34DFA7-BCE9-404E-81EC-9F501BB90382",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-16 07:54:39,"{85C1E403-008D-4605-B678-10F278B8E16E}",2019-09-17 13:36:58
"12A349FC-D7B7-41F2-9E75-6BDEF3793B58","D0D0A033-40A5-4347-9ADC-786D3ED3E243",2011-06-07,"S1",NA,1,3,NA,FALSE,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 17:07:45,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 17:12:39
"134D0656-619B-4BC7-8397-B1D71B089EDB","8B308DC5-D789-4570-920D-609FBE95245D",2012-08-01,"S2",NA,1,1,"Original 2011 soil samples lost.  Jim Comiskey resampled one year later.",FALSE,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-07-25 16:10:12,"{82BD4E92-4D30-461C-8C0E-800F9ED909CC}",2013-05-14 10:02:52
"13748FC1-A8EA-4854-803A-EBE852FD645A","94A340DE-3AE1-4BF2-A307-1852FAFFAF6E",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-13 11:22:44,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-26 12:04:52
"143B66EF-0C4A-4372-8EF1-FD1FE51F7E51","1750781A-F44B-4069-B106-753F0BB57850",2019-09-03,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 15:19:49,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-09-03 15:20:14
"14497359-3F28-4F5F-BD65-C68A74F8C7E1","18D589E7-EEC7-43F9-94D6-5634D4979A13",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 14:24:34,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 10:00:34
"155506C5-5C35-4FCF-B6F2-95C824F96D60","9CCCE04E-BBA7-438E-9F8D-B7E58C88AEBA",NA,NA,NA,NA,NA,"Soil not collected at QAQC visit",FALSE,NA,2011-07-13 11:10:07,NA,2011-07-13 11:10:07
"155E9F31-99BF-4BF9-A85A-7CF73A4FCA49","E1E9CA12-4CD7-4041-85DC-AC79156D6861",2019-11-25,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 10:06:54,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-25 10:07:07
"16584838-FCE9-4ED7-81F6-158A8AB45DCC","18B15978-52B0-4D54-9B8D-24B59E66BD9E",2020-01-23,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 09:49:45,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-01-23 09:54:37
"165B6335-208A-4611-8FCF-91B69CDC49AF","41E44866-AF00-4C5F-B3EB-A4A425583848",2019-11-18,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-18 11:48:56,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-18 11:49:13
"17390A4F-10D3-4FAA-8FFD-3A9B38B46B9C","623A0308-E48D-46D5-89D5-2DE5FE6A0244",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-15 08:01:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-24 13:42:24
"180130B9-323A-473B-94C3-382077200A0A","FF1A1C33-6A13-4D40-B962-3671E9C0C889",2011-06-07,"S1",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 11:37:06,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 11:40:01
"183510C2-106F-4142-B539-D3528561537C","7356DB73-7949-42DA-AA7D-B9531A4D5E52",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-14 15:40:36,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2020-01-24 15:11:06
"183F4BC1-3B71-4DD5-ADDF-3356D01E2AC0","FCD8BB29-0D7D-4A8F-8084-4471A1D20B5A",2019-08-21,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-21 11:44:59,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-21 11:45:05
"18B469A4-A0DD-4D41-B3F1-BD7A70CDD291","AD530EC6-8C38-4E72-93DC-FB55F9C0A1D3",2012-08-01,"S2",NA,1,1,"Original 2011 soil samples lost.  Jim Comiskey resampled one year later.",FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-07-26 18:17:46,"{82BD4E92-4D30-461C-8C0E-800F9ED909CC}",2013-05-14 10:03:47
"19B323B5-4363-45F2-99D5-A8562D6CDEA4","24BCA2D6-1114-449F-8E7F-E7F1FC79E4A7",2012-08-01,"S2",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-01 08:39:57,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-01 12:06:59
"19BDE1DB-4A35-470C-8324-3D741779794D","897ED610-1657-4472-8A9E-F9967116527A",2019-12-09,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-09 15:52:20,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-09 16:04:06
"1A7065B6-C1D9-4FF5-B27E-6408ACED4B97","E239D904-9136-4359-BD66-3B4070EACB51",2011-06-07,"S1",NA,1,3,NA,FALSE,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-07 15:57:38,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-07 16:01:45
"1A9F2C0A-0C85-4592-A760-E3D458C8CD28","34435459-56A8-4253-98DF-0C1427A0E49B",NA,NA,NA,NA,NA,"No soils collected at COLO",FALSE,NA,2012-08-21 11:07:09,NA,2012-08-21 11:07:09
"1AAACEDC-0F96-43F5-9564-64E6314D990F","8BA18F75-8103-44C2-B768-BECEECA8E5B7",2013-09-17,"S2",NA,1,1,NA,FALSE,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-17 09:25:22,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-17 12:19:35
"1B02E536-6756-452E-8C99-07CF0E0CC230","303839AB-64AD-4C11-9F66-23D647139C56",2019-12-11,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-11 09:19:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 12:37:48
"1B97AE78-B5AB-43BB-A1B1-C2074BB79728","C7392D4F-4CA0-4635-9DF3-F4CFD6F1C3EA",2012-08-23,"S2",NA,1,3,NA,FALSE,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-23 08:41:43,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-23 09:22:38
"1BB6D400-A173-45E1-B043-A0652B99AAFC","5DAD33A3-A3BE-42DD-8FCE-CDC52DE8D8FE",NA,NA,NA,NA,NA," ++ Soil not scheduled for sampling this year. ++",FALSE,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-16 08:14:18,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-04-01 15:59:24
