"LabResult_ID","Soil_Data_ID","Unit_Code","Plot_Number","Sampling_Year","QA.QC","Layer","Date_SoilCollected","Date_Dry","UMO_Sample","soil.pH","X..LOI","X..TN","X..TC","Ca","K.Reported","K.Analysis","Mg","P.Reported","P.Analysis","Al.Reported","Al.Analysis","Fe.Reported","Fe.Analysis","Mn","Na.Reported","Na.Analysis","Zn.Reported","Zn.Analysis","acidity.Reported","acidity.Analysis","ECEC","Notes","Appended_Date","Appended_By"
"DC98FEF3-7276-4732-BC15-9928606BFF0C","09DE39AD-B965-4234-84CA-A637ACE312CA","FRSP","125","2012",FALSE,"A",2012-08-29,2012-09-27,"34",4.2,5.8,0.07,1.53,10,"44.04",44,10,"1.838",1.8,"225.8",226,"11.978",12,4,"2.7",2.7,"0.9",0.942,"3.7088",3.7,4,"3rd layer (28 cm total of both 'A' layers); distinguished by a color change. Could just be more A or not.",2013-05-14 10:21:09,"Adam J Kozlowski"
"DDB0F808-6856-4724-91FE-AB38BD8346BA","EF2E6DE3-41C9-49FE-83D0-F44520FF1740","PETE_FIVE","300","2010",FALSE,"A",2010-09-14,2010-09-22,"72",4.72,4.1,0.1094,1.885,130.8,"48.7",48.7,35.06,"1.7",1.7,"87.36",87.36,"8.58",8.58,4.44,"4.7",4.7,"1.32",1.32,"0.99",0.99,NA,NA,2011-06-07 10:38:37,NA
"DED605F5-5012-434C-A6DC-98393925F9AE","454556FD-7B7A-4FE5-A5A2-548472BFEB44","GEWA","144","2012",FALSE,"A",2012-08-23,2012-09-05,"83",4.1,4.3,0.1,2.04,52,"29.62",30,15,"1.534",1.5,"246.2",246,"41.02",41,6.8,"6.654",6.7,"0.8",0.834,"4.4896",4.5,5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"DF1658D1-C0CB-4404-AE58-28B8070C4BBD","AD477A4B-C29C-495C-8FB9-06966A038235","PETE_FIVE","305","2010",FALSE,"A",2010-09-14,2010-09-22,"82",4.66,5,0.06963,1.878,31.64,"46.54",46.54,8.76,"1.04",1.04,"217.84",217.84,"7.68",7.68,7.82,"4.32",4.32,"1.18",1.18,"3.168",3.16800000000001,NA,NA,2011-06-07 10:38:37,NA
"E02A2C82-7208-4B6C-9BEE-F109B5FD2764","E4C1D6A8-5D40-46F5-AB8B-63B537F3B41A","PETE_FIVE","068","2011",FALSE,"10 cm",2011-08-14,2011-08-27,"84",4.13,6.8,0.1782,3.913,93.28,"43.48",43.48,17.12,"2.666",2.666,"251.8",251.8,"25.88",25.88,2.48,"5.368",5.368,"1.226",1.226,"4.158",4.158,4.89984652626483,NA,2012-04-10 00:00:00,NA
"E1F10A54-1BDA-43EA-A37E-7F89F85291D1","B14A600C-39CC-47C8-91AE-FAF3E6FC0F6A","PETE","193","2013",FALSE,"A",2013-09-10,2013-09-16,"69",4.12,5,0.068,2.563,49.88,"43.3",43.3,18.08,"1.81",1.81,"160.82",160.82,"16.79",16.79,2.646,"6.89",6.89,"< 0.2",0.2,"2.8",2.8,3.33890479408081,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"E2934B43-FB6A-4D9E-965E-EDC758BF493C","BDDDCC66-5814-4E37-B6BF-AA9E00A78BD3","FRSP_CHWILD","049","2011",FALSE,"O",2011-08-28,2011-09-14,"28",3.47,48.8,0.497,26.25,550,"227.45",227.45,206.1,"19.79",19.79,"667.5",667.5,"78.4",78.4,53.675,"18.115",18.115,"20.25",20.25,"15.345",15.345,20.4517707208487,NA,2012-04-10 00:00:00,NA
"E29CCD25-9E3C-45DB-85C4-8968E6DAE730","45C50E94-4BF7-495A-B012-28BE915D0D6A","FRSP_SPOT","312","2010",FALSE,"A",2010-09-20,2010-09-22,"92",4.7,3.9,0.05238,1.181,8.84,"30.22",30.22,6.92,"< 1.0",1,"67.4",67.4,"4.9",4.9,9.78,"1.76",1.76,"0.4",0.4,"1.584",1.58400000000001,NA,NA,2011-06-07 10:38:37,NA
"E350FE8B-FAE0-41A6-A441-9DD58147A546","233D6F0F-99B3-4272-A88A-9BEA64CD3632","FRSP_CHWILD","289","2010",FALSE,"O",2010-09-01,2010-09-22,"57",4.05,18.3,0.3675,9.312,497.35,"148.85",148.85,124.7,"11.9",11.9,"549.9",549.9,"56.35",56.35,26.15,"4.7",4.7,"7.1",7.1,"9.9",9.9,NA,NA,2011-06-07 10:38:37,NA
"E38B09A6-FB72-4EEF-88B7-BB408BD4B908","C80443F0-6A39-4840-BE21-64E3A3AFD741","PETE_FIVE","066","2011",FALSE,"O",2011-08-15,2011-08-27,"81",3.82,31.6,0.7339,18.89,448,"600.5",600.5,268.25,"61.4",61.4,"223.55",223.55,"32.485",32.485,67.95,"26.62",26.62,"9.685",9.685,"7.425",7.42499999999997,13.5243636870744,NA,2012-04-10 00:00:00,NA
"E3CD5608-6B2B-4962-ACBD-AD1DEE1AEAB6","1AAACEDC-0F96-43F5-9564-64E6314D990F","RICH","219","2013",FALSE,"O",2013-09-17,2013-09-25,"82",3.78,55,1.407,36.077,1528.5,"605.5",605.5,394.45,"93.25",93.25,"239.05",239.05,"64.25",64.25,121.5,"56.1",56.1,"26.195",26.195,"11",11,23.6815084514751,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"E42F9F58-EA8F-490D-A5E5-5F55CA6A2F29","6CE8D744-D70A-46EA-BCB5-0C3CB6B692CE","PETE","135","2012",FALSE,"10 cm",2012-09-10,2012-09-27,"108",4.1,1.9,0.04,0.99,42,"15.44",15,8.1,"1.644",1.6,"80.38",80,"10.436",10,1.5,"1.726",1.7,"0.6",0.622,"1.7568",1.8,2.1,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"E460FD66-58BF-4DCB-B27B-73F688706D36","4BC1C6B5-6D3A-49B2-876F-7560DD75B6A4","GEWA","214","2013",FALSE,"A",2013-08-26,2013-09-12,"56",4.38,4.9,0.147,2.255,150.8,"55.28",55.28,57.38,"1.096",1.096,"250.2",250.2,"2.074",2.074,66.36,"8.534",8.534,"2.298",2.298,"4",4,5.40474879648048,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"E4D15592-4714-408E-8F57-0D94E933FC60","B3A0F234-F931-48EC-9E5E-6558CBBF1D0D","PETE_EAST","025","2011",FALSE,"10 cm",2011-08-17,2011-08-27,"76",4.63,3.1,0.0743,1.714,106.2,"32.32",32.32,18.72,"1.696",1.696,"85.72",85.72,"7.022",7.022,6.274,"4.334",4.334,"1.558",1.558,"1.386",1.38600000000001,2.17257739888227,NA,2012-04-10 00:00:00,NA
"E543F525-3901-4223-87B9-7EBD5D03EBA3","6B25D56A-EB39-452D-B3BD-D1DD9D31D3C2","HOFU","166","2013",FALSE,"10 cm",2013-07-24,2013-08-23,"61",5.11,13.3,0.434,7.026,1638.6,"76.04",76.04,275.8,"4.048",4.048,"18.284",18.284,"2.898",2.898,71.76,"24.6",24.6,"11.66",11.66,"0.4",0.4,11.1643910728006,"Wetland",2014-11-27 07:42:43,"Jim A Comiskey"
"E54752BF-9CF8-4AEB-B25E-BEBBB49ED6ED","A0CFE4BF-5E87-462B-B1DF-97F3447E9BD2","FRSP_SPOT","318","2010",FALSE,"O",2010-09-22,2010-09-23,"101",3.65,28.2,0.4584,14.73,147.5,"222.2",222.2,107.25,"28.85",28.85,"130.85",130.85,"36.4",36.4,32.9,"25.45",25.45,"6.1",6.1,"9.405",9.405,NA,NA,2011-06-07 10:38:37,NA
"E5B7A08D-9B46-4C78-A215-C878B80A1BC0","B2185429-31B1-4BB6-B377-20FD7CEFAB33","FRSP_CHWILD","284","2010",FALSE,"10cm",2010-08-29,2010-09-22,"50",4.73,2.3,0.0381,0.8719,10.48,"18.98",18.98,5.98,"< 1.0",1,"85.94",85.94,"2.16",2.16,22.5,"< 1.0",1,"< 0.2",0.2,"1.188",1.18800000000001,NA,NA,2011-06-07 10:38:37,NA
"E64068F7-B5F2-471B-8008-6C3BEBC6EA56","64A7DEA0-980F-4D4E-BE75-EDF13797EEB8","VAFO","160","2013",FALSE,"A",2013-07-22,2013-08-23,"96",5.27,10.8,0.319,6.094,1435.4,"98.58",98.58,388.4,"2.29",2.29,"19.89",19.89,"0.106",0.106,56.7,"16.58",16.58,"3.442",3.442,"0.4",0.400000000000004,11.0979175376001,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"E8ACFB34-3FB4-43AD-8ACE-1C63B36ADF9D","458BFC23-2453-4F17-A1BD-69CECD3A3045","FRSP_FRED","008","2011",FALSE,"O",2011-08-22,2011-09-12,"44",5.32,19,0.6238,13.3,1216.5,"297.55",297.55,237.7,"34.62",34.62,"152.55",152.55,"63.8",63.8,136.4,"2.3",2.3,"4.775",4.775,"1.485",1.48499999999999,10.2948760432783,NA,2012-04-10 00:00:00,NA
"E8E5CD89-11A5-42E7-9561-E9614AC16C48","BE2DE94C-FDB3-45C3-B096-A7292257AC92","HOFU","163","2013",FALSE,"A",2013-07-24,2013-08-23,"58",4.64,11.9,0.322,5.902,78.24,"111.5",111.5,35.32,"4.944",4.944,"354.4",354.4,"11.436",11.436,45.6,"7.424",7.424,"2.852",2.852,"6",6,6.99934408975614,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"E8EFCA6E-24B4-42CA-A092-A6AEF8F07D90","1DDC875A-706F-4E66-A693-4BD97C766307","RICH","307","2010",FALSE,"10cm",2010-09-16,2010-09-22,"84",4.67,8.6,0.2921,4.344,591.74,"127",127,145.7,"1.68",1.68,"90.74",90.74,"5.68",5.68,12.6,"38.18",38.18,"5.64",5.64,"1.584",1.584,NA,NA,2011-06-07 10:38:37,NA
"EA0C5F0F-CE90-4F58-A4D5-0F2D7AA4A8DD","C6C9691C-84A4-4E42-B9F3-1174527CA986","PETE","369","2013",FALSE,"A",2013-09-11,2013-09-16,"77",4.47,3.5,0.095,1.924,79.32,"38.62",38.62,20.28,"1.834",1.834,"93.38",93.38,"4.624",4.624,6.306,"5.288",5.288,"0.556",0.556,"1.6",1.6,2.28527726311136,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"EA30B1C5-3E8F-4956-B225-396EC64FE314","3F92E582-6EBD-4237-9C9E-4FA02B25406D","FRSP","205","2013",FALSE,"A",2013-08-21,2013-09-06,"21",4.81,6.5,0.126,2.657,69.44,"66.1",66.1,22.3,"0.936",0.936,"142.02",142.02,"1.062",1.062,54.66,"5.364",5.364,"0.412",0.412,"2.4",2.4,3.12311454222054,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"EA314A31-3990-45FF-A0A5-E000DF669888","89E7A798-2C39-4651-B75F-7C81BACF5F97","GETT","096","2012",FALSE,"10 cm",2012-08-07,2012-09-17,"78",4.5,6.8,0.15,2.4,362,"52.96",53,142,"2.01",2,"159.66",160,"4.666",4.7,141,"9.022",9,"1",0.986,"3.7088",3.7,6.9,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"EA5E3012-58E4-4506-854A-9F8F25B653C5","4812B4D9-8571-41F5-9594-38353A0E8DC7","FRSP_CHWILD","288","2010",FALSE,"A",2010-08-31,2010-09-22,"56",4.72,3.3,0.04858,1.045,4.52,"30.02",30.02,5.22,"1.2",1.2,"130.02",130.02,"3.34",3.34,10.98,"1.84",1.84,"0.78",0.78,"1.98",1.98,NA,NA,2011-06-07 10:38:37,NA
"EA764A66-8A02-4F8A-A9A8-5AAFC28A272E","39CC1DCC-ADD1-4788-A3C6-484E648A98E7","HOFU","249","2010",FALSE,"10cm",2010-08-05,2010-08-24,"13",4.31,17.6,0.3393,10.28,482.35,"80.85",80.85,44.6,"1.8",1.8,"558.35",558.35,"2.15",2.15,157.35,"7.4",7.4,"11.95",11.95,"7.722",7.722,NA,NA,2011-06-07 10:38:37,NA
"EC281B7A-FEAC-4A8B-9176-DCCA4CF7E85D","04EB2A78-1631-4091-B6E6-63E77EFFE370","VAFO","077","2012",FALSE,"A",2012-07-31,2012-09-17,"141",4.3,6.2,0.11,2.7,35,"34.6",35,15,"5.226",5.2,"380.8",381,"31.78",32,2,"5.29",5.3,"2.4",2.41,"9.1744",9.2,9.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"ECA1AE42-B563-4185-BD3D-A7BBE2AE58EE","4A72F2F2-2F97-4098-90C2-8DE127FF6F27","FRSP","208","2013",FALSE,"A",2013-08-21,2013-09-13,"23",4.73,7,0.174,2.783,96.04,"91.6",91.6,37.34,"1.268",1.268,"181.74",181.74,"< 0.2",0.2,108.12,"5.158",5.158,"0.206",0.206,"3.6",3.6,4.64422228958143,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"ED4FE60A-3EDF-43B1-A3A6-C748A0F2AF9B","4E16E429-0436-41E7-9292-7CAF3AE0E18E","FRSP_FRED","001","2011",FALSE,"10 cm",2011-08-21,2011-09-05,"38",4.1,5.3,0.09399,2.349,40.02,"27.26",27.26,24.24,"3.65",3.65,"155.84",155.84,"27.32",27.32,2.612,"6.724",6.724,"1.174",1.174,"2.574",2.574,3.07255962552493,NA,2012-04-10 00:00:00,NA
"EE7C6959-51DE-4DE4-A9C2-D3E100EDD62C","64130746-AFF9-4F6B-9CE6-2C64B75B8C3D","PETE","138","2012",FALSE,"10 cm",2012-09-10,2012-09-27,"111",5.7,16.1,0.43,12.9,2454,"76.92",77,240,"4.506",4.5,"5.392",5.4,"5.208",5.2,26,"4.852",4.9,"1.6",1.594,"0.5856",0.6,15,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"EEB610A9-3A90-4A77-ABB7-DD840F65DE01","AD8613AA-5B5D-4C95-9B54-666320C3F89D","RICH","317","2010",FALSE,"A",2010-09-21,2010-09-22,"100",4.5,5.5,0.1356,3.095,190.02,"51.6",51.6,49.24,"2.32",2.32,"131.88",131.88,"10.02",10.02,24.14,"6.4",6.4,"0.66",0.66,"1.98",1.97999999999999,NA,NA,2011-06-07 10:38:37,NA
"EF258C18-6077-4BA2-B381-F543E1051162","09DE39AD-B965-4234-84CA-A637ACE312CA","FRSP","125","2012",FALSE,"O",2012-08-29,2012-09-17,"32",NA,76.3,1.24,36.7,705,"1015.5",1016,397,"83.7",84,"265.95",266,"45.045",45,206,"31.3",31,"27",27.29,NA,NA,NA,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"F0389A00-CA8A-4C7A-AE70-C6B05CF2FA0F","6C89B6A5-45A3-46E9-B7E5-A3C2E38D9D4D","FRSP","210","2013",FALSE,"O",2013-08-20,2013-09-06,"26",4.27,54.5,0.981,30.59,1228.5,"705.5",705.5,270.15,"60.35",60.35,"205.85",205.85,"40.61",40.61,72.45,"34.15",34.15,"6.33",6.33,"9",9,19.31878287708,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"F15BF2FF-C372-43CA-AC74-D02552077396","339AD75C-513B-487D-B15F-FC8B2BED7D6D","RICH","019","2011",FALSE,"10 cm",2011-09-20,2011-09-25,"89",4.28,11.7,0.2873,5.359,126.36,"111.2",111.2,70.36,"1.936",1.936,"246.8",246.8,"37.24",37.24,7.364,"22.84",22.84,"2.484",2.484,"4.158",4.158,5.75259797501395,NA,2012-04-10 00:00:00,NA
"F1607F3B-379C-405E-A688-A545F70D4E1F","CF79568C-86D7-40B4-B7E8-8F3B99DC781A","PETE_FIVE","067","2011",FALSE,"A",2011-08-14,2011-08-27,"82",4.73,2.3,0.03855,1.063,21.24,"22.26",22.26,5.766,"0.386",0.386,"107.58",107.58,"5.724",5.724,1.68,"3.974",3.974,"0.584",0.584,"1.386",1.38600000000001,1.61386599728459,NA,2012-04-10 00:00:00,NA
"F2771030-3812-4037-B0F8-D87E0B41923C","39B091C0-5337-407E-9F98-0537FF16B24F","RICH","072","2011",FALSE,"10 cm",2011-09-14,2011-09-22,"95",4.83,5.7,0.2069,2.997,520.4,"66",66,56.88,"3.348",3.348,"43.62",43.62,"5.222",5.222,13.584,"1.604",1.604,"1.776",1.776,"0.792",0.792,4.03792001515582,NA,2012-04-10 00:00:00,NA
"F2CD5ED4-FDF0-41C8-9107-66382E320A9C","74D20ABD-2925-42C4-8D3A-658D5BF1DC14","FRSP","151","2012",FALSE,"A",2012-09-19,2012-09-27,"53",4.1,4.6,0.08,2.03,16,"40.08",40,14,"1.618",1.6,"199.7",200,"13.798",14,5.1,"1.656",1.7,"0.9",0.942,"4.0992",4.1,4.4,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"F31961E3-1203-402A-9CD7-783831A9FA89","22428868-0428-4E7D-933B-406B298BEB27","GEWA","295","2010",FALSE,"10cm",2010-09-09,2010-09-22,"65",4.63,9.4,0.3418,4.458,1905.48,"134.34",134.34,449.86,"4.88",4.88,"33.78",33.78,"4.6",4.6,10.38,"1014.84",1014.84,"13.52",13.52,"0.396",0.396,NA,NA,2011-06-07 10:38:37,NA
"F3881AC3-FCFF-4053-91A6-9703922EE9AD","590B2163-7B3D-4B8E-AD2B-4D4527E64EA9","APCO","176","2013",FALSE,"10 cm",2013-08-05,2013-08-26,"1",5.12,9.5,0.215,4.59,382.8,"111.44",111.44,78.88,"1.68",1.68,"67.72",67.72,"2.038",2.038,33.42,"9.186",9.186,"< 0.2",0.2,"0.8",0.8,3.68817002515445,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"F8502DEA-A73B-4293-A1D7-15BE369B9751","65B8A340-E96C-4C98-8F1A-F7396DC162AC","FRSP","142","2012",FALSE,"O",2012-09-04,2012-09-27,"41",5.9,NA,0.55,13.7,2503,"293.45",293,543,"17.335",17,"10.4",10,"2.335",2.3,49,"14.46",14,"7.1",7.12,"0.488",0.5,18.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"F87E262D-1B7C-46CF-BFDE-D223AD2F229F","7AC58610-79FA-4C44-9757-646860DB64BE","RICH","148","2012",FALSE,"A",2012-09-19,2012-09-27,"120",4.8,2.3,0.06,0.92,197,"28.12",28,52,"2.03",2,"53.68",54,"27.7",28,6,"1.808",1.8,"1.2",1.19,"1.3664",1.4,2.9,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"F88D2BEE-4677-46C5-91C8-592673857D98","78234B4B-03C5-4AEF-89BE-B17C303493A6","APCO","010","2011",FALSE,"O",2011-08-07,2011-08-27,"7",5.92,47.3,1.102,26.37,8405,"528.5",528.5,1019,"30.46",30.46,"14.395",14.395,"10.88",10.88,58.6,"11.99",11.99,"0.885",0.885,"0.495",0.495,52.3106241145948,NA,2012-04-10 00:00:00,NA
"F8A5ADAD-3A8E-43B8-B89C-41A1C88496CA","BD4AB848-3452-4229-88FF-4E0091EBB4A0","RICH","5239","2013",FALSE,"A",2013-09-05,2013-09-25,"87",4.16,18.3,0.577,10.024,357,"162.74",162.74,133,"4.282",4.282,"422.4",422.4,"37.86",37.86,5.754,"179.72",179.72,"5.744",5.744,"7.6",7.6,11.6772563438687,"wet possibly hydric",2014-11-27 07:42:43,"Jim A Comiskey"
"F97CAFF1-105B-43D0-AF4E-37D5BD231886","EC061F00-EE26-4286-86B9-7EE169E175C5","FRSP","200","2013",FALSE,"A",2013-08-28,2013-09-12,"15",4.23,3.6,0.092,2.075,44.18,"54.44",54.44,18.96,"1.81",1.81,"122.72",122.72,"12.186",12.186,10.348,"4.342",4.342,"0.294",0.294,"2.4",2.4,2.93506038015851,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"F97EEA6F-644B-4571-8FDC-C8C747E3B8B4","4E2EAE83-DF1D-4463-B9B1-4750E4DB83C4","APCO","100","2012",FALSE,"10 cm",2012-08-15,2012-09-27,"3",4.7,13.5,0.39,5.81,1470,"115.32",115,244,"6.552",6.6,"45.88",46,"2.302",2.3,57,"9.218",9.2,"2.3",2.31,"0.976",1,10.7,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"FB909C31-CEBC-4A17-B262-23BFEE80A0E5","1EE5494A-8035-4861-B6F0-52C510F08484","APCO","101","2012",FALSE,"10 cm",2012-08-15,2012-09-27,"4",5.2,8.8,0.14,2.56,822,"109.26",109,161,"2.188",2.2,"17.422",17,"2.2",2.2,24,"5.532",5.5,"0.5",0.49,"0.5856",0.6,6.3,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"FC38F95D-5630-4E13-A546-BBA8B972DC75","BCF83F61-D905-49E9-BEDC-93B183B1834B","FRSP_FRED","003","2011",FALSE,"A",2011-08-21,2011-08-27,"41",3.98,11.3,0.1823,5.668,40.82,"59.06",59.06,25.4,"3.294",3.294,"334.6",334.6,"45.14",45.14,8.616,"6.068",6.068,"1.644",1.644,"5.346",5.346,5.93658469998842,NA,2012-04-10 00:00:00,NA
"FC544C52-E3FA-4795-8D26-66EA55E55340","D4C31538-0B80-4F23-8F0A-8FC8F36B791E","FRSP_CHWILD","283","2010",FALSE,"10cm",2010-08-29,2010-09-22,"49",4.31,6.4,0.1276,3.119,18.62,"51.24",51.24,20.32,"2.12",2.12,"192.94",192.94,"7.5",7.5,23.64,"2.22",2.22,"1.42",1.42,"3.366",3.36599999999999,NA,NA,2011-06-07 10:38:37,NA
"FC778B25-94CB-47F9-9A44-7FEDFA5AEDD7","8D4B9534-586D-46A0-82DB-65F2957C4F0F","FRSP","204","2013",FALSE,"O",2013-08-22,2013-09-16,"20",3.93,35.9,0.792,20.642,322.3,"440.1",440.1,322.15,"48.385",48.385,"206",206,"37.495",37.495,71.1,"37.85",37.85,"10.905",10.905,"9",9,14.5530809941797,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"FCD8CE8C-8E5B-4937-8A80-5BEAB2A373EE","5F5B2172-60CD-4EE6-8412-BE0C7D6B2EFD","FRSP","126","2012",FALSE,"A",2012-08-29,2012-09-27,"36",4.2,5,0.06,1.86,18,"34.62",35,13,"2.076",2.1,"203.4",203,"16.21",16,2,"6.172",6.2,"0.9",0.93,"3.3184",3.3,3.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"FCFC41DB-92E7-4623-8FA3-3780A097563F","3AAD6DF8-0397-404C-A3FA-4281C055ED20","PETE","109","2012",FALSE,"O",2012-09-11,2012-09-27,"103",3.8,38.5,0.72,24.1,344,"375.6",376,179,"30.015",30,"205.85",206,"60.5",61,55,"15.525",16,"8.7",8.675,"9.272",9.3,13.5,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"FD914FC0-97A5-43F0-9E76-509B066D6037","8C4C0E2D-9C0F-4755-8DDE-2EE690F30415","FRSP_SPOT","059","2011",FALSE,"O",2011-08-31,2011-09-14,"57",4.61,NA,0.4112,10.25,584.5,"355.65",355.65,205.4,"14.065",14.065,"167.5",167.5,"24.13",24.13,427.95,"12.965",12.965,"4.38",4.38,"2.97",2.97,8.54899533748013,NA,2012-04-10 00:00:00,NA
"FD96F460-0290-48BF-AEC8-D71A5F312790","B93E8657-A373-48C3-A155-541E64D71C5E","FRSP","225","2013",FALSE,"A",2013-08-20,2013-09-16,"38",4.7,5.6,0.143,2.632,160.6,"84.54",84.54,34.96,"1.644",1.644,"166.14",166.14,"3.628",3.628,31.58,"5.704",5.704,"0.768",0.768,"2.8",2.8,4.13175145927399,NA,2014-11-27 07:42:43,"Jim A Comiskey"
"FE82C847-4458-4F73-A407-A0A59FE1E4EC","95D77662-6BD9-44E6-B9B6-020722512D54","APCO","071","2011",FALSE,"10 cm",2011-08-07,2011-08-22,"12",4.37,15.6,0.3014,7.621,182.2,"197.45",197.45,174.3,"8.135",8.135,"204.7",204.7,"46.145",46.145,72.45,"9.93",9.93,"5.91",5.91,"3.465",3.465,6.35872902655426,NA,2012-04-10 00:00:00,NA
"FF65F6BA-D9BC-4F1C-9696-6764480ABAEE","3C056502-75C0-45D0-A01D-777A3EF867E8","RICH","133","2012",FALSE,"10 cm",2012-09-13,2012-09-27,"117",4.1,4.3,0.11,2.3,69,"22.92",23,15,"1.686",1.7,"163.02",163,"27.68",28,2.1,"2.58",2.6,"0.7",0.72,"4.0992",4.1,4.6,NA,2013-05-14 10:21:09,"Adam J Kozlowski"
"FF6C64E5-5732-4DC8-9061-B06F5649DF0B","467B0888-039E-4CB9-B623-64E63C5EEC2F","VAFO","082","2012",FALSE,"10 cm",2012-07-31,2012-09-05,"147",5.4,7.2,0.22,3.32,1416,"84.28",84,284,"2.976",3,"9.818",9.8,"2.296",2.3,36,"4.246",4.2,"4.6",4.554,"0.1952",0.2,9.8,"On slope of levy",2013-05-14 10:21:09,"Adam J Kozlowski"
"FF91B2F6-BB41-49CE-9788-270389BA4B21","91A9C46A-3A35-4F3A-B4A9-DEECEB91AC2D","FRSP_FRED","273","2010",FALSE,"O",2010-08-23,2010-08-31,"37",3.86,70.5,1.041,38.55,1672,"485.05",485.05,434.1,"75.15",75.15,"191.25",191.25,"24.15",24.15,155.2,"17.05",17.05,"18.45",18.45,"7.92",7.91999999999998,NA,NA,2011-06-07 10:38:37,NA
